0.54947 0.46950 -0.15263 -0.23484 0.30715 -0.31395 0.00438 -0.26209 0.73493 0.46325 -0.10197 0.04705 -0.31558 -0.08076 0.02649 0.89319 -0.53779 -0.18974 -0.35587 0.25913 -0.25578 0.36854 -0.48187 -0.35850 -0.37544 -0.21019 -0.09470 -0.10168 0.25813 0.42118 -0.26330 -0.54699 -0.65686 -0.07363 0.02311 -0.05809 0.20306 0.04451 0.11548 0.54245 -0.27793 0.19587 -0.28025 0.45686 -0.27019 -0.30583 -0.05298 0.67397 -0.56100 0.55735 -0.42196 0.19310 0.16656 -0.20694 -0.55700 -0.23110 -0.28904 -0.06792 -0.55265 0.26635 -0.39611 0.30633 0.00901 0.18181 -0.01689 0.35424 -0.03331 0.01771 -0.32178 -0.13792 0.05610 -0.25304 -0.28989 -0.18936 0.01611 -0.54243 0.06419 0.04383 0.26135 -0.39309 -0.22538 0.32220 -0.06528 -0.53319 0.43140 0.17787 0.18937 -0.16580 0.32633 0.26298 0.42425 0.25584 0.30197 -0.88280 -0.43268 0.05362 -0.57874 0.05524 0.09156 0.36150 -0.14068 0.41071 -0.13539 -0.37423 0.44374 0.38012 -0.30498 -0.46987 -0.24340 -0.08737 0.39374 0.02446 -0.11372 0.99879 -0.11419 -0.17160 0.14349 -0.40621 -0.53536 -0.28968 -0.28473 0.30461 -0.13076 0.31153 -0.93756 0.14209 -0.19661 -0.56374 0.17007 0.21711 -0.44219 0.00610 0.16003 0.25366 -0.27451 -0.31488 0.15227 -0.10789 -0.54790 0.15268 -0.93549 0.21421 -0.24866 -0.32293 0.35967 -0.51610 0.34949 -0.28334 -0.27474 0.68907 -0.25430 -0.09028 0.18572 -0.16934 -0.03959 0.11317 -0.55565 0.47212 0.24572 -0.49345 -0.48403 0.24667 0.09631 0.26558 0.00885 -0.23325 -0.09578 -0.33363 -0.10140 -0.11292 0.27145 0.64613 0.25052 0.07049 0.26247 -0.00201 0.17466 0.16743 0.60594 -0.01354 0.35856 -0.16447 0.14317 0.40519 0.45561 0.00585 0.05784 -0.07665 -0.39462 0.58095 -0.06336 0.02349 0.08362 -0.23705 0.02003 -0.05455 -0.44026 0.33867 -0.56707 -0.30477	FAC
0.04293 0.08254 -0.14732 -0.13497 0.02064 -0.19516 -0.14165 -0.28914 0.32712 0.28677 -0.17411 -0.02919 -0.07450 0.16675 0.03320 0.32506 -0.33273 0.14598 -0.08937 -0.10260 0.01489 0.11893 -0.00138 -0.31625 -0.03055 -0.15379 0.17950 -0.24979 0.26003 0.39009 -0.16612 -0.20068 -0.32584 -0.30048 -0.09543 0.00624 0.02530 0.05996 -0.13347 0.12276 -0.21458 0.02263 -0.05127 0.25308 0.15587 -0.10525 0.05841 0.32372 0.11078 0.46728 -0.56434 -0.09620 -0.10168 0.05698 -0.46543 0.10945 -0.12514 -0.05145 -0.26826 0.09066 -0.03177 0.55588 0.02900 0.23588 0.02458 0.10848 -0.04957 -0.03468 -0.02314 -0.11936 0.16993 -0.13755 -0.22110 -0.17905 -0.24536 -0.56570 0.15887 0.05315 0.05637 -0.38059 -0.14028 0.16305 -0.13149 -0.32743 -0.02031 -0.12265 0.05634 0.03334 0.05317 0.06010 0.14498 0.16566 0.35077 -0.62015 -0.07882 -0.21237 -0.37129 -0.13125 0.04207 -0.14665 0.23071 0.30577 -0.01308 -0.32311 0.13579 0.40765 -0.18135 -0.24254 -0.14953 0.00501 0.25374 0.35637 -0.27984 0.39828 0.14242 -0.46203 0.04158 -0.25224 -0.30506 -0.07048 0.00978 0.12864 -0.03030 0.14394 -0.38561 0.28040 0.02432 -0.06695 -0.06036 -0.11393 -0.14091 0.31614 0.07084 0.03515 -0.14844 0.08444 -0.07442 0.12750 -0.36397 -0.16308 -0.72485 0.18201 -0.22402 -0.19797 0.41030 -0.29368 0.35194 -0.06117 -0.34897 0.28117 -0.36534 -0.22046 0.07249 -0.15468 -0.20711 0.00154 -0.09155 0.14772 0.31957 -0.04064 -0.51409 0.09730 0.41595 0.06694 -0.06998 -0.31706 -0.17251 -0.11830 -0.06482 -0.15665 -0.02614 0.24406 0.20884 -0.33156 -0.12036 0.01508 0.01611 0.07684 0.33151 -0.05512 0.27052 -0.12274 0.19491 0.45004 0.71312 0.01128 -0.09178 0.08670 -0.12917 0.25371 0.03590 0.00388 0.14981 0.10403 -0.04662 -0.01410 -0.16861 0.31032 -0.10324 -0.26140	FAC
0.14324 0.05013 -0.41033 0.22350 0.30911 -0.36336 -0.26250 0.01163 0.27545 0.54462 -0.62854 0.20317 -0.14408 -0.23621 -0.37399 -0.02589 -0.05363 0.10356 0.16035 0.56717 -0.33622 -0.51526 0.37525 -0.07981 -0.24889 -0.20162 0.70083 -0.24708 0.62460 0.12113 0.13091 -0.06867 -0.08033 -0.07555 -0.28819 -0.83968 -0.17859 0.16457 -0.28522 0.00423 -0.78699 0.33289 0.05495 -0.32842 -0.02878 0.70159 0.41398 0.21685 0.94690 0.58728 -0.59702 0.42688 0.00917 0.40175 -0.25012 -0.48880 -0.26480 0.24638 0.26531 -0.18403 0.08181 0.21979 -0.44590 0.03253 -0.12976 0.30958 0.57771 -0.13700 -0.22387 -0.49191 0.85234 -0.09820 0.44508 -0.79383 -0.43529 0.00369 0.11756 -0.05790 0.39479 -0.19866 -0.07766 0.30548 -0.07537 0.46582 -0.35662 -0.54939 0.01116 -0.01163 -0.28576 -0.03181 0.23292 -0.44556 0.31167 -0.55312 -0.11874 -0.43197 0.22314 0.13462 0.13377 -0.00684 0.47301 0.26924 -0.10632 -0.21324 0.08126 -0.34351 -0.07570 0.19177 -0.23014 0.41199 -0.29586 0.30576 -0.36306 -0.42144 0.21480 -0.30679 -0.35077 -0.13252 0.22614 0.15286 -0.42012 -0.02298 0.48324 0.35270 -0.55519 -0.09795 -0.32904 -0.24903 -0.27121 0.07096 -0.00122 -0.31401 -0.18416 -0.04126 -0.18977 -0.04820 0.13239 0.13576 -0.05433 -0.17293 0.24070 -0.10462 -0.27413 -0.16000 0.21530 -0.50580 0.33884 0.14189 0.09810 0.44691 -0.55273 -0.03595 0.01139 -0.23963 -0.34626 0.10831 -0.23974 -0.15683 0.26432 -0.00010 0.00648 0.60362 0.36862 0.13125 -0.61436 -0.04559 -0.40983 -0.01750 -0.67204 -0.02746 -0.24849 0.14993 -0.23401 -0.10920 -0.18318 0.20585 0.22516 0.07248 -0.01675 0.02547 -0.06622 0.43901 0.36198 0.56734 0.82523 0.04933 -0.62514 -0.26788 -0.05018 -0.13364 -0.23554 -0.08002 0.31520 0.54867 0.10231 -0.28468 0.36196 -0.00399 0.05328 -0.06090	FAC
0.28997 -0.05083 -0.25155 -0.03011 0.29596 -0.12821 -0.18378 -0.04084 0.47465 0.46716 -0.31875 0.05717 -0.00696 -0.28767 -0.10166 0.31178 0.04210 -0.02750 0.03170 0.41580 -0.07957 -0.25654 0.00149 -0.18330 -0.16873 -0.01593 0.47293 -0.18486 0.50697 0.21489 -0.04316 -0.20896 -0.40595 -0.08437 -0.45335 -0.39427 -0.20081 0.11356 -0.21540 0.31728 -0.69970 0.24593 0.27635 -0.20313 0.15814 0.01059 0.36548 0.38200 0.44095 0.36213 -0.37480 0.20102 0.02134 0.19873 -0.32823 -0.40162 -0.26477 0.10970 0.07125 0.06802 0.10038 0.29335 -0.03702 -0.03615 -0.10432 0.47794 0.25889 0.19236 0.03174 -0.33991 0.09917 -0.51187 0.17862 -0.51307 -0.40739 0.03190 0.07042 -0.25949 0.29437 -0.17540 0.00748 0.04070 -0.08387 0.30157 -0.06306 -0.33082 0.13225 0.06382 0.09136 0.01458 0.09355 -0.15637 0.52035 -0.50917 -0.08009 -0.32591 0.02499 -0.00906 0.02211 -0.01567 0.28579 0.04642 0.06776 -0.43677 0.22972 -0.19696 -0.29213 0.00737 -0.24516 0.13232 -0.21772 0.08469 -0.30552 -0.09631 0.11166 -0.16776 -0.29090 -0.14288 0.06163 -0.14195 -0.30976 -0.02783 0.22188 0.40474 -0.61131 -0.03931 -0.23898 -0.31220 -0.23891 0.05207 0.03702 -0.25124 -0.16391 0.05786 -0.21621 0.07541 0.02435 -0.01537 -0.13376 0.05640 -0.14263 0.04119 -0.27334 -0.12675 0.27928 -0.31581 0.39381 0.09839 -0.10007 0.42809 -0.29037 -0.36940 -0.03750 -0.21704 -0.35134 -0.09201 -0.26062 0.01752 0.21587 -0.03043 -0.29263 0.22555 0.42058 0.01911 -0.21531 0.08762 -0.38959 0.00531 -0.39350 -0.19783 0.01064 0.03305 -0.06782 0.02290 0.04631 0.14745 0.22819 0.02720 0.02937 -0.11238 0.07037 0.24631 0.34956 0.44255 0.90407 -0.04737 -0.30753 -0.07391 -0.09095 0.11071 -0.15122 -0.18370 0.29942 0.22499 0.12712 -0.14851 -0.01342 -0.01079 -0.42921 0.03097	FAC
-0.28482 -0.09830 -0.12495 0.06925 0.34225 0.17039 -0.28293 -0.22255 0.16384 0.16277 -0.04062 0.10051 -0.01462 -0.17207 -0.02181 0.03402 0.22528 0.08438 -0.07278 0.10871 0.16975 0.04668 -0.12456 -0.06880 0.16821 0.13505 0.08188 0.06860 0.03277 0.32102 0.20735 0.13422 -0.16634 -0.20490 -0.22644 -0.12393 0.21828 0.09868 0.14759 -0.01500 -0.50159 0.41546 0.06300 -0.01979 0.18297 0.11652 0.32375 0.16574 0.05047 0.18576 -0.18319 0.01063 0.00855 0.12233 -0.03454 -0.31354 -0.06551 -0.00980 -0.07718 0.16932 0.18104 -0.02277 0.05879 0.26082 0.21184 -0.02853 -0.30612 0.10563 0.29431 0.01169 0.18537 -0.25696 0.11251 -0.12520 -0.44045 -0.18214 0.24869 -0.00323 0.06847 -0.26993 -0.18982 -0.16466 0.21526 -0.18265 -0.23887 0.10079 0.24060 -0.10786 -0.07511 0.04909 0.27960 -0.06658 0.30585 -0.46679 0.13759 -0.29602 0.22550 -0.20611 -0.22199 -0.16920 0.05541 0.25494 -0.21041 -0.04707 0.20177 -0.01929 -0.31252 -0.13646 0.22757 -0.01589 0.02721 -0.09723 -0.30982 0.16988 0.17862 -0.02663 -0.19216 -0.01343 -0.10436 -0.03382 -0.00353 0.29760 0.14439 0.11441 -0.22871 0.17172 0.03733 -0.06216 -0.22626 0.18991 -0.07505 0.18518 0.38691 -0.32349 -0.14122 0.11849 -0.10387 -0.41337 0.00477 -0.15665 0.06673 -0.28674 -0.02443 0.00578 0.28691 -0.07474 0.27685 -0.12083 -0.10687 0.08729 -0.26224 0.19217 -0.16041 0.08493 0.00930 0.09302 -0.33554 0.02378 0.11127 -0.05861 -0.44904 -0.19711 0.31840 -0.09618 -0.05193 -0.03274 -0.25664 -0.27132 -0.05208 0.06745 0.12192 0.15397 -0.06765 0.06742 -0.11526 -0.11170 0.09507 -0.16454 0.10846 -0.03215 -0.02832 0.30511 0.10673 0.04603 0.27614 -0.07934 0.10499 0.15203 -0.25685 0.17689 0.07776 -0.10957 0.23704 -0.10328 -0.09817 0.03981 -0.36218 -0.05863 -0.27619 -0.02506	FAC
-0.18447 0.03359 -0.30112 -0.04683 0.20174 -0.21424 -0.20518 -0.27790 0.32426 0.53482 0.16890 -0.24097 -0.23991 0.35978 0.25892 0.12549 -0.04425 0.27576 -0.11565 -0.18110 -0.16517 0.24626 -0.33112 0.07114 0.04804 -0.02040 0.41244 -0.33358 -0.16265 0.19592 0.05092 -0.36100 -0.16147 -0.26772 -0.57152 0.08464 0.14917 -0.17238 0.12397 0.18376 -0.22327 -0.09881 -0.00713 0.18207 0.12768 -0.44775 0.19317 0.13315 0.16269 0.15253 -0.44183 -0.04736 -0.10959 0.50961 -0.36669 -0.17924 0.30485 0.17919 -0.02399 0.15167 -0.04172 0.46876 0.00937 0.23413 -0.16566 -0.20693 0.22318 0.05107 0.41817 0.13914 0.22526 -0.24633 0.06605 -0.11320 -0.68086 -0.08310 0.11514 0.08245 0.09978 -0.66618 0.14379 -0.02199 -0.29934 -0.55358 0.17316 -0.15555 0.39458 0.28396 -0.12483 -0.04838 0.33029 0.29794 0.55698 0.09368 0.21247 -0.03633 -0.56687 -0.15124 0.03350 -0.32183 0.04980 0.26518 0.09447 -0.54205 -0.09634 0.40323 0.04059 -0.23514 -0.19743 0.13173 0.03826 0.26333 -0.42859 0.51858 0.20192 -0.51561 0.39632 -0.70397 -0.24147 -0.21581 0.26030 0.14483 0.10934 0.35496 -0.65931 0.24851 -0.25051 0.16517 -0.44272 -0.41750 0.25258 0.40896 -0.07606 0.11805 0.08654 -0.17603 -0.36333 -0.17144 -0.32811 0.04676 -0.53689 0.30332 0.07668 -0.22978 0.57947 0.04652 0.12369 -0.06295 -0.24859 0.40350 -0.75537 0.35478 -0.07629 -0.41585 -0.52597 -0.10361 0.13727 0.03668 0.47561 -0.17372 -0.75309 0.13910 0.45002 -0.06013 -0.20361 -0.47893 -0.12353 0.27839 -0.06786 -0.59941 -0.09470 0.02898 0.19521 -0.29942 -0.27978 -0.12983 0.22950 0.02151 0.31339 -0.27188 0.20687 -0.00744 0.13981 0.45556 0.45744 0.24921 -0.00270 0.49114 -0.24643 -0.02698 0.55303 -0.12390 0.08748 0.05403 0.06989 -0.15256 0.08907 0.27970 0.23853 0.06427	FAC
0.14510 0.16745 -0.20388 -0.21320 0.28019 -0.09373 -0.40000 -0.17681 0.50840 0.45626 0.07340 0.02934 -0.00862 -0.06434 -0.05860 0.23036 0.01163 -0.05567 -0.33455 0.09889 -0.01999 0.04006 -0.30207 -0.34772 0.02265 -0.16758 0.37153 -0.41532 -0.11424 0.34176 0.23135 0.04780 -0.27226 -0.03088 -0.08309 -0.09402 -0.05533 0.04933 0.07352 0.19770 -0.21063 0.35859 0.22361 0.24243 0.28973 -0.04448 0.05088 0.21345 0.16716 0.25651 -0.19667 0.12584 0.12121 0.23453 -0.05403 0.19327 0.02784 -0.23924 -0.24550 0.32292 0.15613 0.20278 0.16261 0.29806 -0.03434 0.19046 -0.03374 0.03173 0.04663 -0.28296 0.22805 0.16895 -0.10155 -0.20987 -0.26344 -0.02645 0.17608 -0.15165 0.08499 -0.09100 -0.04857 0.05985 0.11431 -0.18529 0.07154 -0.14183 -0.05978 -0.05544 -0.11179 0.07514 0.21894 -0.07897 0.43796 -0.21996 -0.16275 -0.14889 -0.17730 -0.01858 -0.01627 -0.24544 -0.10409 0.21511 0.04167 -0.09686 0.16747 0.52389 -0.25426 -0.16559 -0.08467 -0.05090 -0.03045 -0.04421 -0.20618 0.30111 0.07742 0.01790 -0.01167 -0.26152 -0.04381 -0.11508 -0.07806 0.20177 -0.19211 0.14612 -0.47829 0.16255 -0.19367 -0.21922 0.16358 -0.11674 -0.01378 0.17726 0.14045 -0.03058 0.15563 -0.05932 0.01856 -0.10179 -0.35466 0.18360 -0.04400 -0.03017 -0.00503 0.02281 0.22327 -0.15938 0.24414 -0.20420 -0.38504 0.15521 -0.29063 0.00279 -0.05270 -0.15355 -0.11321 -0.11621 -0.35051 0.04730 0.41572 -0.09565 -0.39844 0.14358 0.19697 -0.03389 -0.04747 -0.06872 -0.26637 0.07945 -0.17794 -0.18157 0.11736 0.26760 0.29235 0.01269 -0.13077 -0.13617 -0.04003 0.06920 0.35692 0.17086 0.25058 -0.07243 0.10165 0.32080 0.44450 -0.05156 0.25824 0.12002 -0.22896 0.12041 0.16316 -0.03971 0.13994 -0.14560 -0.04384 0.22602 0.09414 -0.00949 -0.20281 -0.01600	FAC
0.14651 0.11260 -0.05121 -0.10311 0.50195 -0.13672 -0.47046 -0.27485 0.39612 0.11334 -0.25552 0.19839 -0.21846 0.15302 -0.07559 0.09736 0.00772 -0.29525 -0.27058 0.26241 0.01744 0.14384 -0.00216 -0.33210 0.06836 -0.27802 0.21201 -0.20609 -0.10018 0.25679 0.38441 -0.17843 -0.07665 -0.24710 -0.01363 -0.13465 -0.04661 0.11375 0.01417 0.06320 0.07327 0.19958 -0.29625 0.20442 0.10506 0.09116 -0.12400 0.43961 0.20463 0.32313 -0.21391 0.08048 -0.01573 -0.10777 0.00618 -0.08025 -0.05264 0.02891 -0.04501 0.23266 0.16432 0.07398 0.09092 0.27879 -0.11851 0.07871 -0.01889 -0.07137 -0.30855 -0.17932 0.10988 0.21420 0.12109 -0.08541 0.09589 0.12211 0.14014 -0.05643 0.34067 -0.14472 -0.12861 0.16009 0.12570 -0.45022 -0.14490 -0.11889 -0.07141 0.09921 0.01585 -0.19904 0.02055 -0.09076 0.23300 -0.27946 -0.41890 -0.19081 -0.24314 0.09986 0.13020 -0.27029 0.03961 0.00099 0.08813 -0.10800 0.16965 0.35723 0.02388 0.14240 0.15790 -0.05812 0.05752 0.12322 -0.00727 0.24604 0.06717 -0.04415 0.06434 -0.10732 -0.08862 -0.00731 -0.06097 0.23227 -0.07915 0.18911 -0.34880 0.37421 -0.03691 -0.07655 -0.20711 -0.03676 0.04778 0.06854 0.20390 -0.10250 0.03666 0.07523 -0.19881 -0.18185 -0.46328 0.34106 0.23741 -0.14550 -0.04871 0.16534 0.25450 -0.28641 0.24819 -0.22486 -0.22294 -0.17340 -0.21932 -0.02506 -0.04765 -0.17655 0.08558 -0.14127 -0.11929 0.29172 0.27237 -0.24203 -0.29653 0.11554 0.14100 0.16025 -0.12148 0.08928 -0.01373 -0.17747 -0.15259 -0.18555 -0.15781 0.44399 0.35573 0.14161 -0.20404 -0.05651 0.24319 -0.09713 0.38922 0.27420 0.45673 0.04400 0.12673 0.64579 0.28389 0.03244 0.05944 0.03153 -0.43393 0.19194 -0.20814 -0.08136 0.12127 -0.17667 -0.11333 0.02488 -0.05312 -0.19717 -0.25009 -0.08507	FAC
0.46565 -0.10896 0.02285 -0.14994 0.33027 -0.01771 -0.47992 -0.10084 0.31879 0.30854 -0.16470 0.06418 0.19458 0.10504 -0.08835 0.15347 0.20671 -0.19115 -0.24892 0.13842 0.16783 -0.24121 0.28057 -0.20145 0.00263 -0.12200 0.12610 -0.23025 -0.08376 0.21452 0.29756 -0.01075 -0.17889 0.04690 -0.15277 -0.36214 -0.17047 0.12586 0.00577 0.02652 -0.42847 -0.30148 0.17932 0.02160 0.43386 0.03399 0.24109 0.14673 0.11735 0.14217 -0.40908 -0.14965 0.29255 -0.02287 -0.00294 0.19463 0.05224 -0.13821 -0.04697 0.14010 0.24404 0.28316 0.25968 -0.02303 -0.11460 0.36676 -0.27615 -0.36483 -0.00443 0.05044 -0.00282 0.19016 0.03102 -0.02158 0.04271 0.20944 -0.09160 -0.32335 0.26967 0.14530 0.07421 -0.02248 -0.20476 -0.03872 -0.14544 -0.21514 0.15218 0.05311 -0.16350 -0.12956 0.11082 -0.08933 0.31595 -0.18413 -0.01604 -0.13002 0.02545 -0.00710 -0.03435 0.19321 0.40348 0.30489 0.01532 0.21965 0.14571 0.05409 0.00837 0.01394 0.13355 -0.01768 -0.23786 0.25827 -0.02383 0.10134 -0.05402 0.02549 -0.18339 -0.32283 0.03971 -0.20735 0.01044 0.22535 -0.00638 0.12334 -0.39608 0.43616 -0.04772 0.10496 -0.05556 -0.05105 0.14026 -0.18889 0.30969 -0.12307 0.12746 0.36441 -0.04240 -0.19925 0.03009 0.05211 0.19016 0.18953 -0.17360 0.27478 -0.02086 0.09572 -0.00382 -0.15849 0.06758 0.14438 -0.27242 -0.18076 -0.27842 -0.17502 0.31783 -0.13725 0.22131 0.28029 0.21831 -0.08623 -0.40368 -0.03530 0.48436 -0.01050 -0.08529 0.02804 -0.06284 0.09369 -0.02015 -0.15686 0.04793 0.18974 0.16017 0.06830 -0.22268 0.05332 0.09675 -0.07823 0.11177 0.06288 0.19180 -0.13751 -0.04901 0.24754 0.29000 0.13322 0.25325 -0.01289 -0.27562 -0.15344 -0.07419 -0.08311 -0.02738 0.19797 0.15260 -0.10408 -0.16365 0.14725 -0.21006 -0.25256	FAC
0.24899 -0.04334 0.09812 -0.09563 0.24423 -0.14217 -0.34420 -0.22506 0.42329 0.22770 -0.13021 -0.02859 0.05761 -0.07484 0.07317 0.19720 0.22730 -0.15445 -0.13838 -0.18667 0.25085 -0.11460 0.07700 -0.20583 0.24558 -0.46270 0.09383 -0.21155 -0.21224 0.18925 0.29705 -0.24351 0.01668 -0.22053 -0.20747 -0.10500 0.07335 0.00380 -0.04342 0.01651 -0.22001 0.13526 -0.03543 0.36645 0.42711 -0.16806 0.33382 -0.02393 0.22734 -0.09785 -0.55889 0.00944 0.14831 -0.22035 -0.08399 0.06090 0.09960 -0.11258 -0.23785 0.33001 0.36777 0.21541 -0.03188 0.01057 -0.29729 0.23427 -0.25700 -0.52872 0.08801 -0.01680 0.01638 -0.05908 0.11502 -0.29996 -0.12580 0.10139 -0.12488 -0.08402 0.43522 -0.03554 0.05760 0.19064 -0.04328 -0.19667 0.07551 -0.27322 0.00655 0.15455 -0.23341 -0.00703 0.07537 -0.14861 0.26077 -0.24534 -0.13713 -0.18188 -0.12166 0.17835 0.09367 -0.11699 0.16069 0.20854 0.29119 0.11545 0.33756 0.30486 0.14588 -0.20045 0.09929 -0.16780 0.01029 0.03774 0.16651 0.24447 -0.04116 -0.14290 -0.15376 -0.17304 0.02447 -0.26628 -0.04534 0.03172 -0.02071 0.11219 -0.74217 0.35686 -0.12157 0.31106 -0.06113 -0.30394 0.20996 -0.19580 0.37388 -0.05868 0.17484 0.16645 0.08653 -0.00910 0.06721 0.12432 0.09591 -0.03374 0.03266 -0.09564 0.08513 0.04465 0.42818 0.01810 0.16721 0.14653 -0.32487 -0.11384 0.07055 -0.12404 -0.05852 -0.12532 0.15868 0.05634 0.33630 0.07211 -0.23238 -0.06524 0.22960 0.15694 -0.05740 -0.19673 -0.23611 0.00422 0.00775 -0.25129 -0.11871 0.42141 0.32414 0.01155 -0.14801 -0.23792 -0.15728 -0.15936 0.32537 0.10755 0.17711 -0.12486 0.22690 0.59996 0.40557 0.18085 0.16592 0.05077 -0.25833 0.25158 0.00957 0.02283 0.17734 0.14767 0.42333 -0.15812 -0.05843 0.28952 -0.37833 -0.42000	FAC
